"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
7.999887335E0	-3.388011456E0	-4.752531648E-1	1.233947799E-1	3.423406705E0
8.001981156E0	-3.418707371E0	-5.018258095E-1	1.380555481E-1	3.458098981E0
8.004066585E0	-3.444669008E0	-5.297728777E-1	1.539380401E-1	3.488567156E0
8.006149023E0	-3.470630884E0	-5.687155724E-1	1.698205322E-1	3.521016210E0
8.008236517E0	-3.495370865E0	-6.125451326E-1	1.881465018E-1	3.553621833E0
8.010318934E0	-3.516445875E0	-6.624833345E-1	2.054034323E-1	3.584196748E0
8.012384812E0	-3.539964199E0	-7.124215961E-1	2.226603776E-1	3.617798876E0
8.014475409E0	-3.559817314E0	-7.623597980E-1	2.376265824E-1	3.648281536E0
8.016571682E0	-3.578448534E0	-8.147414923E-1	2.536617815E-1	3.678782667E0
8.018664302E0	-3.599523544E0	-8.597928286E-1	2.672535479E-1	3.710422875E0
8.020752010E0	-3.620598316E0	-9.074403048E-1	2.796235681E-1	3.743042801E0
8.022832912E0	-3.642894983E0	-9.524916410E-1	2.883284092E-1	3.776381530E0
8.024910935E0	-3.669925690E0	-9.889908433E-1	2.968805134E-1	3.812426458E0
8.027010860E0	-3.700774431E0	-1.023199320E0	3.042109013E-1	3.851650622E0
8.029098639E0	-3.733913898E0	-1.046259403E0	3.089450896E-1	3.890015271E0
8.031189785E0	-3.767053366E0	-1.055880547E0	3.112358451E-1	3.924594570E0
8.033272997E0	-3.801261663E0	-1.054658890E0	3.121521473E-1	3.957187710E0
8.035360673E0	-3.837913513E0	-1.041067123E0	3.068070710E-1	3.988424685E0
8.037449072E0	-3.873191118E0	-1.019075990E0	3.003929853E-1	4.016262100E0
8.039535406E0	-3.907246828E0	-9.848675132E-1	2.875648141E-1	4.039707331E0
8.041622454E0	-3.941302538E0	-9.482156038E-1	2.687807083E-1	4.062661886E0
8.043706886E0	-3.974136591E0	-9.043859839E-1	2.474004179E-1	4.083244129E0
8.045789904E0	-4.004374504E0	-8.530732989E-1	2.211332172E-1	4.100201108E0
8.047895982E0	-4.035681248E0	-7.970264554E-1	1.901318133E-1	4.118024333E0
8.049972042E0	-4.063475609E0	-7.385360599E-1	1.589776874E-1	4.133103367E0
8.052062375E0	-4.091117382E0	-6.739370823E-1	1.264491081E-1	4.148182976E0
8.054144844E0	-4.112802982E0	-6.105598211E-1	9.056077152E-2	4.158861974E0
8.056234566E0	-4.131892681E0	-5.484042764E-1	5.574145541E-2	4.168499909E0
8.058321305E0	-4.146095276E0	-4.888449013E-1	2.107485011E-2	4.174867606E0
8.060408322E0	-4.156785488E0	-4.352414906E-1	-9.926560335E-3	4.179521418E0
8.062496162E0	-4.159992218E0	-3.877467215E-1	-3.955352306E-2	4.178211011E0
8.064582293E0	-4.159687042E0	-3.488040566E-1	-6.658431143E-2	4.174816646E0
8.066660732E0	-4.154494762E0	-3.171917796E-1	-9.239336848E-2	4.167610093E0
8.068758969E0	-4.148080349E0	-2.930625975E-1	-1.168279797E-1	4.160060702E0
8.070846972E0	-4.135710239E0	-2.736676335E-1	-1.400408596E-1	4.147120037E0
8.072935300E0	-4.123340607E0	-2.591595948E-1	-1.559233516E-1	4.134418163E0
8.075019936E0	-4.104861736E0	-2.544253767E-1	-1.716531366E-1	4.116319587E0
8.077106900E0	-4.083939552E0	-2.545780838E-1	-1.872301996E-1	4.096147875E0
8.079195187E0	-4.060574055E0	-2.608394623E-1	-2.040289938E-1	4.074055315E0
8.081283251E0	-4.033543110E0	-2.758056521E-1	-2.208277881E-1	4.048987983E0
8.083369993E0	-4.006665230E0	-2.967278063E-1	-2.411390543E-1	4.024867911E0
8.085454547E0	-3.975969076E0	-3.239113092E-1	-2.614503205E-1	3.997699951E0
8.087534828E0	-3.940386295E0	-3.546072841E-1	-2.779437006E-1	3.966061419E0
8.089631589E0	-3.904956102E0	-3.938553631E-1	-2.930625975E-1	3.935694334E0
8.091718992E0	-3.865860701E0	-4.356996417E-1	-3.058907688E-1	3.902343180E0
8.093808520E0	-3.826765299E0	-4.834998548E-1	-3.197879493E-1	3.870422341E0
8.095893767E0	-3.781561375E0	-5.338962078E-1	-3.324634135E-1	3.833507990E0
8.097981910E0	-3.736357212E0	-5.890268087E-1	-3.474296033E-1	3.798424032E0
8.100068459E0	-3.688862562E0	-6.430884004E-1	-3.625485301E-1	3.762008922E0
8.102155943E0	-3.638771534E0	-7.032586336E-1	-3.773620129E-1	3.725269530E0
8.104243844E0	-3.586237192E0	-7.597636580E-1	-3.911064863E-1	3.686638347E0
8.106328215E0	-3.532480955E0	-8.173376918E-1	-4.060726762E-1	3.648473327E0
8.108407814E0	-3.475059748E0	-8.799513578E-1	-4.210388660E-1	3.609380607E0
8.110505054E0	-3.415194988E0	-9.450085163E-1	-4.370740950E-1	3.570382566E0
8.112592568E0	-3.352886677E0	-1.013730884E0	-4.518875778E-1	3.531812814E0
8.114686156E0	-3.288287640E0	-1.081231475E0	-4.653266072E-1	3.492624508E0
8.116781859E0	-3.223536015E0	-1.148732066E0	-4.752531648E-1	3.454943613E0
8.118870411E0	-3.158784151E0	-1.213636518E0	-4.839579761E-1	3.418339689E0
8.120957955E0	-3.094185114E0	-1.273806810E0	-4.914411008E-1	3.382023014E0
8.123040658E0	-3.029433489E0	-1.332602501E0	-4.978551865E-1	3.346812883E0
8.125127918E0	-2.968346834E0	-1.389107585E0	-5.041165352E-1	3.315846241E0
8.127211668E0	-2.911078215E0	-1.444238186E0	-5.105306506E-1	3.289504804E0
8.129286975E0	-2.858543873E0	-1.498299718E0	-5.195409060E-1	3.268959754E0
8.131378630E0	-2.806009531E0	-1.550986886E0	-5.296201706E-1	3.249576485E0
8.133478423E0	-2.757140398E0	-1.602604985E0	-5.421429276E-1	3.234823777E0
8.135568694E0	-2.714379787E0	-1.652848601E0	-5.548183322E-1	3.226079588E0
8.137657520E0	-2.669175625E0	-1.700801611E0	-5.736024380E-1	3.216557849E0
8.139739368E0	-2.628705978E0	-1.742645860E0	-5.972734690E-1	3.209929175E0
8.141827097E0	-2.592053890E0	-1.775938034E0	-6.259841323E-1	3.203834485E0
8.143913827E0	-2.558761835E0	-1.804343224E0	-6.608034968E-1	3.199934040E0
8.145994954E0	-2.526844025E0	-1.821905613E0	-6.968445182E-1	3.192158058E0
8.148054320E0	-2.498438835E0	-1.828319669E0	-7.380779386E-1	3.182720294E0
8.150168850E0	-2.472477198E0	-1.827556133E0	-7.817547917E-1	3.172419497E0
8.152249897E0	-2.448806047E0	-1.819309473E0	-8.266534209E-1	3.160679341E0
8.154337677E0	-2.426356792E0	-1.802663326E0	-8.729264140E-1	3.146236303E0
8.156424428E0	-2.400394917E0	-1.779755950E0	-9.166033268E-1	3.125634121E0
8.158497476E0	-2.376724005E0	-1.750892520E0	-9.593638778E-1	3.104000751E0
8.160595610E0	-2.353052855E0	-1.716989517E0	-9.995282292E-1	3.079605075E0
8.162689849E0	-2.329381943E0	-1.683086514E0	-1.038623691E0	3.055738801E0
8.164775106E0	-2.302045584E0	-1.641853094E0	-1.078940749E0	3.026418443E0
8.166865285E0	-2.273487806E0	-1.601841331E0	-1.114370942E0	2.996074941E0
8.168966532E0	-2.249969482E0	-1.556942821E0	-1.149801135E0	2.967907726E0
8.171053985E0	-2.223855019E0	-1.510822415E0	-1.184009552E0	2.937685166E0
8.173140625E0	-2.203849077E0	-1.461036921E0	-1.215927243E0	2.910336527E0
8.175224345E0	-2.183843136E0	-1.411251426E0	-1.246623278E0	2.883551807E0
8.177311858E0	-2.165211916E0	-1.363756657E0	-1.272432327E0	2.857806657E0
8.179400553E0	-2.149024010E0	-1.317483664E0	-1.294576168E0	2.833724555E0
8.181487681E0	-2.130392551E0	-1.273653984E0	-1.314276576E0	2.808574338E0
8.183574391E0	-2.111761093E0	-1.231046200E0	-1.330311775E0	2.782937132E0
8.185657288E0	-2.095573187E0	-1.195768714E0	-1.347416043E0	2.763479653E0
8.187733633E0	-2.078163624E0	-1.161713004E0	-1.359786034E0	2.741780299E0
8.189836294E0	-2.058463097E0	-1.125213742E0	-1.369712591E0	2.716521465E0
8.191924551E0	-2.038762808E0	-1.095892191E0	-1.378264666E0	2.693909236E0
8.194014445E0	-2.023949385E0	-1.066723466E0	-1.383151650E0	2.673458164E0
8.196098278E0	-2.004096270E0	-1.039845347E0	-1.386969566E0	2.649785799E0
8.198193329E0	-1.988213658E0	-1.021672130E0	-1.394299865E0	2.634554916E0
8.200301301E0	-1.967291474E0	-1.009454846E0	-1.401477575E0	2.617894999E0
8.202360993E0	-1.948812842E0	-1.008385777E0	-1.412320495E0	2.609475532E0
8.204450165E0	-1.926669002E0	-1.023199320E0	-1.427744746E0	2.607191084E0
8.206527639E0	-1.908343077E0	-1.047786593E0	-1.443321824E0	2.612050522E0
8.208622436E0	-1.890017033E0	-1.080926061E0	-1.457524419E0	2.620103617E0
8.210709962E0	-1.874287248E0	-1.125061035E0	-1.465618491E0	2.631872448E0
8.212797639E0	-1.860848308E0	-1.182635069E0	-1.471116185E0	2.650578231E0
8.214891053E0	-1.847714663E0	-1.249830246E0	-1.475392342E0	2.674492041E0
8.216991476E0	-1.836871743E0	-1.326951981E0	-1.480737329E0	2.706932285E0
8.219046632E0	-1.829846859E0	-1.408960700E0	-1.488525867E0	2.747584219E0
8.221148327E0	-1.821447492E0	-1.493412852E0	-1.497536182E0	2.791158815E0
8.223227998E0	-1.815491557E0	-1.572978020E0	-1.505477428E0	2.834913003E0
8.225324474E0	-1.817018628E0	-1.642616630E0	-1.517083883E0	2.881195862E0
8.227408784E0	-1.820836544E0	-1.708742857E0	-1.525177836E0	2.925989628E0
8.229496227E0	-1.829541445E0	-1.763720632E0	-1.533271790E0	2.967971487E0
8.231584220E0	-1.841911435E0	-1.806633949E0	-1.541518450E0	3.005468864E0
8.233670319E0	-1.855350494E0	-1.843285918E0	-1.549917817E0	3.040110799E0
8.235755800E0	-1.870011210E0	-1.870163918E0	-1.560760736E0	3.070900370E0
8.237834047E0	-1.892155051E0	-1.889864326E0	-1.571756244E0	3.101976079E0
8.239916801E0	-1.917811394E0	-1.899638176E0	-1.585348010E0	3.130487830E0
8.242004020E0	-1.943315029E0	-1.903303385E0	-1.597718000E0	3.154637838E0
8.244092989E0	-1.972636580E0	-1.900859952E0	-1.613753319E0	3.179428158E0
8.246182080E0	-2.003027201E0	-1.893682241E0	-1.631162882E0	3.202942826E0
8.248270437E0	-2.033570290E0	-1.880243182E0	-1.649794340E0	3.223746875E0
8.250360200E0	-2.063961029E0	-1.862069964E0	-1.669647455E0	3.242678261E0
8.252458091E0	-2.090686321E0	-1.841300607E0	-1.690722227E0	3.258818631E0
8.254535271E0	-2.120924234E0	-1.812131763E0	-1.709506392E0	3.271781356E0
8.256635022E0	-2.146427870E0	-1.776701570E0	-1.725847006E0	3.277555332E0
8.258716259E0	-2.171931267E0	-1.735162735E0	-1.738522530E0	3.278800959E0
8.260793734E0	-2.194991589E0	-1.689958692E0	-1.748754501E0	3.275986990E0
8.262881136E0	-2.219273329E0	-1.642311215E0	-1.753030539E0	3.270393907E0
8.264985628E0	-2.242333651E0	-1.590845823E0	-1.754863143E0	3.261655298E0
8.267082348E0	-2.261728525E0	-1.535715222E0	-1.751808763E0	3.246947968E0
8.269146842E0	-2.282345295E0	-1.478293896E0	-1.745089293E0	3.231066314E0
8.271244997E0	-2.301740170E0	-1.420719862E0	-1.737148046E0	3.214675111E0
8.273327588E0	-2.318844557E0	-1.363145828E0	-1.726763368E0	3.196391458E0
8.275420657E0	-2.334574223E0	-1.304350019E0	-1.717600346E0	3.178319795E0
8.277504478E0	-2.350304127E0	-1.246775985E0	-1.709659100E0	3.162485428E0
8.279593041E0	-2.359925270E0	-1.186758399E0	-1.702939630E0	3.142872279E0
8.281680677E0	-2.363437653E0	-1.131780624E0	-1.697289109E0	3.122107500E0
8.283767306E0	-2.368171930E0	-1.079093456E0	-1.691638589E0	3.103920439E0
8.285854332E0	-2.365575552E0	-1.027780771E0	-1.690875053E0	3.084045955E0
8.287944877E0	-2.360536098E0	-9.837985039E-1	-1.685071826E0	3.062589954E0
8.290038597E0	-2.354274750E0	-9.445503950E-1	-1.680490255E0	3.042832980E0
8.292116590E0	-2.344500780E0	-9.078984857E-1	-1.672090888E0	3.019412444E0
8.294203372E0	-2.335795879E0	-8.736900091E-1	-1.665065885E0	2.998619853E0
8.296288801E0	-2.321135283E0	-8.429940343E-1	-1.655444860E0	2.973012887E0
8.298379621E0	-2.307543516E0	-8.136724830E-1	-1.644601941E0	2.948141030E0
8.300466728E0	-2.291661024E0	-7.841982841E-1	-1.631162882E0	2.920166013E0
8.302553490E0	-2.275778532E0	-7.609853745E-1	-1.615433097E0	2.892730675E0
8.304641219E0	-2.259896040E0	-7.388415337E-1	-1.597259879E0	2.864307254E0
8.306727989E0	-2.241569996E0	-7.229590416E-1	-1.580155730E0	2.836229531E0
8.308815127E0	-2.224618435E0	-7.081455588E-1	-1.558164477E0	2.806826295E0
8.310902591E0	-2.205070734E0	-6.957755089E-1	-1.536173344E0	2.776016758E0
8.312989912E0	-2.185675859E0	-6.846272349E-1	-1.514182210E0	2.745658606E0
8.315082218E0	-2.163684607E0	-6.771441102E-1	-1.490969300E0	2.713493077E0
8.317178897E0	-2.140624523E0	-6.721044779E-1	-1.466382027E0	2.680349609E0
8.319246982E0	-2.111455679E0	-6.721044779E-1	-1.440572977E0	2.642956681E0
8.321340447E0	-2.084730387E0	-6.731734872E-1	-1.412320495E0	2.606513478E0
8.323422671E0	-2.050674677E0	-6.742424965E-1	-1.384067893E0	2.564276410E0
8.325515517E0	-2.017840624E0	-6.801984310E-1	-1.347263336E0	2.519815308E0
8.327601912E0	-1.982563138E0	-6.847799420E-1	-1.312749386E0	2.474427432E0
8.329689294E0	-1.943773150E0	-6.944010854E-1	-1.270905137E0	2.423973349E0
8.331777144E0	-1.904983282E0	-7.040221691E-1	-1.226770163E0	2.372672239E0
8.333863264E0	-1.863749862E0	-7.171558142E-1	-1.178817153E0	2.318940683E0
8.335948287E0	-1.820073009E0	-7.302893996E-1	-1.129642606E0	2.263201445E0
8.338027439E0	-1.778839588E0	-7.484626174E-1	-1.079246163E0	2.211162330E0
8.340115076E0	-1.733940959E0	-7.713701129E-1	-1.026253581E0	2.157489169E0
8.342187535E0	-1.687820673E0	-8.040513992E-1	-9.781479836E-1	2.109978852E0
8.344283563E0	-1.640631318E0	-8.381071091E-1	-9.311113358E-1	2.064234233E0
8.346367355E0	-1.590845823E0	-8.758280277E-1	-8.866708875E-1	2.020903370E0
8.348454237E0	-1.542281985E0	-9.146180153E-1	-8.469646573E-1	1.983055462E0
8.350537745E0	-1.492496490E0	-9.561568499E-1	-8.109236360E-1	1.949199538E0
8.352622105E0	-1.437824130E0	-9.963212013E-1	-7.808384895E-1	1.915646865E0
8.354716435E0	-1.384220600E0	-1.035416603E0	-7.594582438E-1	1.888102496E0
8.356804762E0	-1.325730324E0	-1.072221279E0	-7.476990819E-1	1.861793028E0
8.358892033E0	-1.269530654E0	-1.104138970E0	-7.469354868E-1	1.840854032E0
8.360980046E0	-1.204779029E0	-1.143387079E0	-7.498371005E-1	1.822383658E0
8.363077346E0	-1.137431145E0	-1.182787776E0	-7.599163651E-1	1.808372034E0
8.365166061E0	-1.070235968E0	-1.229519010E0	-7.820602059E-1	1.807965759E0
8.367252181E0	-9.992228150E-1	-1.277471900E0	-8.043568134E-1	1.810350953E0
8.369337132E0	-9.306532145E-1	-1.324355841E0	-8.277224302E-1	1.818009411E0
8.371424789E0	-8.597928286E-1	-1.371087074E0	-8.498662710E-1	1.827948619E0
8.373511581E0	-7.900014520E-1	-1.415374756E0	-8.721628785E-1	1.840667292E0
8.375598821E0	-7.189884186E-1	-1.457219005E0	-8.906415105E-1	1.853017505E0
8.377686080E0	-6.493497491E-1	-1.502881169E0	-9.080511928E-1	1.872128167E0
8.379774368E0	-5.795583725E-1	-1.547168970E0	-9.242390990E-1	1.893102649E0
8.381862432E0	-5.099197626E-1	-1.593900084E0	-9.439395070E-1	1.921342613E0
8.383948207E0	-4.364632070E-1	-1.641853094E0	-9.624181986E-1	1.952544622E0
8.386034541E0	-3.643811047E-1	-1.688584208E0	-9.786061049E-1	1.985386644E0
8.388119013E0	-2.921462953E-1	-1.738980651E0	-9.921978712E-1	2.023328885E0
8.390210841E0	-2.212859392E-1	-1.788155317E0	-1.003346205E0	2.062321632E0
8.392297847E0	-1.834122837E-1	-1.767385840E0	-9.923505783E-1	2.035203293E0
8.394385982E0	-1.820378453E-1	-1.675603390E0	-9.699012637E-1	1.944606119E0
8.396472478E0	-2.244929820E-1	-1.510058880E0	-9.263771176E-1	1.785734998E0
8.398560826E0	-3.136793077E-1	-1.295339704E0	-8.533787727E-1	1.582578587E0
8.400647629E0	-4.876231849E-1	-1.131627917E0	-7.440338731E-1	1.439425065E0
8.402734940E0	-7.452555895E-1	-1.052826285E0	-5.957463384E-1	1.420831721E0
8.404823543E0	-1.038929105E0	-1.004415154E0	-4.121813178E-1	1.502703206E0
8.406909063E0	-1.300532103E0	-9.031642675E-1	-2.092213482E-1	1.597142140E0
8.408996812E0	-1.504561067E0	-7.680103183E-1	-4.886921961E-3	1.689250643E0
8.411083868E0	-1.651168704E0	-6.487388611E-1	1.878410578E-1	1.783957528E0
8.413171443E0	-1.758528352E0	-5.836817622E-1	3.593414724E-1	1.887387787E0
8.415259497E0	-1.834122896E0	-5.910121202E-1	5.050328374E-1	1.992074369E0
8.417345821E0	-1.890322447E0	-6.768386960E-1	6.172793508E-1	2.100586435E0
8.419433671E0	-1.930486917E0	-8.326093554E-1	6.948592067E-1	2.214237430E0
8.421521582E0	-1.954616070E0	-1.018159628E0	7.278459668E-1	2.320976682E0
8.423607947E0	-1.970193148E0	-1.230740786E0	7.293730974E-1	2.434824231E0
8.425695237E0	-1.973247409E0	-1.449583173E0	7.139487267E-1	2.550435158E0
8.427782547E0	-1.963931799E0	-1.647809029E0	6.936374903E-1	2.655830505E0
8.429870794E0	-1.939955354E0	-1.819156647E0	6.696610451E-1	2.742481284E0
8.431958574E0	-1.909717441E0	-1.966222525E0	6.406449080E-1	2.814867247E0
8.434044705E0	-1.871996522E0	-2.094809532E0	6.078109145E-1	2.874375073E0
8.436132148E0	-1.824349046E0	-2.208888769E0	5.700899959E-1	2.921034344E0
8.438220221E0	-1.782962918E0	-2.315637350E0	5.287038684E-1	2.969959745E0
8.440307145E0	-1.748754501E0	-2.410168886E0	4.894557893E-1	3.017718233E0
8.442397223E0	-1.714393258E0	-2.488817692E0	4.502076805E-1	3.055494183E0
8.444496039E0	-1.682475567E0	-2.539214134E0	4.130976200E-1	3.073919663E0
8.446587562E0	-1.654223084E0	-2.551889658E0	3.793473244E-1	3.064718459E0
8.448677741E0	-1.619709253E0	-2.522720814E0	3.526219726E-1	3.018595804E0
8.450731889E0	-1.585042596E0	-2.458274364E0	3.316998184E-1	2.943721735E0
8.452837064E0	-1.556484699E0	-2.373975039E0	3.202461004E-1	2.856739342E0
8.454927884E0	-1.525483251E0	-2.275167704E0	3.136793077E-1	2.757151054E0
8.457022569E0	-1.504255652E0	-2.162768364E0	3.153591752E-1	2.653262798E0
8.459108629E0	-1.486845970E0	-2.055103302E0	3.233004212E-1	2.557084997E0
8.461202704E0	-1.476919413E0	-1.957212210E0	3.396410644E-1	2.475343741E0
8.463279904E0	-1.469283581E0	-1.875203609E0	3.597996235E-1	2.409281757E0
8.465368049E0	-1.466840148E0	-1.810299158E0	3.860668242E-1	2.361747373E0
8.467450924E0	-1.466840148E0	-1.753794074E0	4.135557711E-1	2.323454766E0
8.469541287E0	-1.471727133E0	-1.698510766E0	4.424191415E-1	2.290557634E0
8.471631579E0	-1.477683067E0	-1.620167375E0	4.612032473E-1	2.240802982E0
8.473716326E0	-1.487151384E0	-1.516167521E0	4.700607955E-1	2.175164441E0
8.475803973E0	-1.497688890E0	-1.391551018E0	4.628831446E-1	2.096126678E0
8.477889971E0	-1.500743151E0	-1.255938888E0	4.447098970E-1	2.006833174E0
8.479984413E0	-1.506240964E0	-1.136362076E0	4.169155359E-1	1.932329986E0
8.482090655E0	-1.505782843E0	-1.048702955E0	3.822489381E-1	1.874372991E0
8.484152992E0	-1.506546378E0	-9.938777685E-1	3.428481221E-1	1.837122708E0
8.486241310E0	-1.500132322E0	-9.758572578E-1	3.025310040E-1	1.814998452E0
8.488322181E0	-1.494939923E0	-9.883799553E-1	2.635883391E-1	1.811413570E0
8.490415128E0	-1.492343783E0	-1.030224204E0	2.273945808E-1	1.827610509E0
8.492503050E0	-1.492496490E0	-1.095281363E0	1.962404549E-1	1.861638352E0
8.494589303E0	-1.496161699E0	-1.173624873E0	1.737911552E-1	1.909475985E0
8.496673897E0	-1.508531690E0	-1.256855249E0	1.511891484E-1	1.969317429E0
8.498752693E0	-1.518458247E0	-1.337794900E0	1.285871267E-1	2.027793207E0
8.500850268E0	-1.525941372E0	-1.416138411E0	1.023199260E-1	2.084325895E0
8.502928119E0	-1.535715222E0	-1.476308584E0	7.101308554E-2	2.131419982E0
8.505031543E0	-1.533271790E0	-1.530370116E0	3.375030309E-2	2.166585829E0
8.507113991E0	-1.528232098E0	-1.563662291E0	-9.773843922E-3	2.186464871E0
8.509201546E0	-1.515709400E0	-1.583668113E0	-5.955936015E-2	2.192926582E0
8.511269773E0	-1.494634509E0	-1.599856019E0	-1.055269688E-1	2.191941500E0
8.513349374E0	-1.471116185E0	-1.601535916E0	-1.514945775E-1	2.179919890E0
8.515439869E0	-1.440114856E0	-1.577406764E0	-1.904372424E-1	2.144390179E0
8.517539772E0	-1.399339557E0	-1.531439185E0	-2.270891517E-1	2.086870062E0
8.519626799E0	-1.352455616E0	-1.471879840E0	-2.600758672E-1	2.015739545E0
8.521706866E0	-1.295645237E0	-1.409876943E0	-2.855795026E-1	1.935976556E0
8.523801299E0	-1.231657028E0	-1.352608323E0	-3.049744666E-1	1.854599077E0
8.525888061E0	-1.159269571E0	-1.297935963E0	-3.158173263E-1	1.768695645E0
8.527977873E0	-1.079398870E0	-1.237002134E0	-3.217732608E-1	1.672965700E0
8.530063006E0	-9.996809959E-1	-1.178511739E0	-3.202461004E-1	1.578229887E0
8.532151376E0	-9.162978530E-1	-1.116356254E0	-3.164281845E-1	1.478505947E0
8.534235147E0	-8.292495608E-1	-1.051757216E0	-3.065016270E-1	1.373969186E0
8.536315388E0	-7.458664775E-1	-9.833403230E-1	-2.929098904E-1	1.268491702E0
8.538414071E0	-6.673702598E-1	-9.248499870E-1	-2.768746614E-1	1.173622657E0
8.540499744E0	-5.963571668E-1	-8.759807348E-1	-2.596177161E-1	1.091047880E0
8.542589659E0	-5.352706909E-1	-8.318457603E-1	-2.351831198E-1	1.016756205E0
8.544673919E0	-4.899139404E-1	-7.927503586E-1	-2.083050460E-1	9.549134999E-1
8.546762256E0	-4.544837475E-1	-7.608326674E-1	-1.802052408E-1	9.043758916E-1
8.548850656E0	-4.363104999E-1	-7.312057018E-1	-1.522581577E-1	8.649920100E-1
8.550935831E0	-4.240931869E-1	-7.078400850E-1	-1.218676195E-1	8.341129023E-1
8.553019703E0	-4.266893864E-1	-6.879869699E-1	-9.162978828E-2	8.147305821E-1
8.555111877E0	-4.378376603E-1	-6.743952036E-1	-6.383541971E-2	8.065889091E-1
8.557198383E0	-4.564690590E-1	-6.801984310E-1	-3.833179548E-2	8.200629451E-1
8.559286854E0	-4.848742783E-1	-7.203628421E-1	-1.878410578E-2	8.685496720E-1
8.561368448E0	-5.244278312E-1	-7.825183868E-1	-3.054326226E-4	9.419977012E-1
8.563443908E0	-5.736024380E-1	-8.153523803E-1	1.160643995E-2	9.969724020E-1
8.565549551E0	-6.372851729E-1	-8.345946670E-1	1.985312067E-2	1.050273677E0
8.567635324E0	-7.035640478E-1	-8.637634516E-1	2.076941915E-2	1.114235630E0
8.569727121E0	-7.782423496E-1	-8.953757286E-1	1.664607786E-2	1.186438343E0
8.571808156E0	-8.529205918E-1	-9.295842052E-1	1.145372353E-2	1.261638426E0
8.573887512E0	-9.240863919E-1	-9.599747062E-1	6.261368748E-3	1.332488762E0
8.575984680E0	-9.889908433E-1	-9.989174008E-1	1.221730490E-3	1.405681456E0
8.578071746E0	-1.050382733E0	-1.041525245E0	-1.374446787E-3	1.479216215E0
8.580159647E0	-1.111621976E0	-1.091616154E0	-3.054326226E-4	1.557988876E0
8.582239878E0	-1.171944976E0	-1.147663116E0	4.428773187E-3	1.640306456E0
8.584339508E0	-1.238223910E0	-1.196226835E0	1.160643995E-2	1.721711882E0
8.586411601E0	-1.298394084E0	-1.241278172E0	2.977968007E-2	1.796520394E0
8.588511993E0	-1.351386666E0	-1.273959517E0	5.757404864E-2	1.858099444E0
8.590594137E0	-1.404226542E0	-1.293048978E0	9.132435173E-2	1.911064619E0
8.592686076E0	-1.452332139E0	-1.308626056E0	1.301143020E-1	1.959260199E0
8.594771007E0	-1.486845970E0	-1.320385218E0	1.664607823E-1	1.995454147E0
8.596858439E0	-1.503186703E0	-1.335962296E0	2.041817009E-1	2.021399437E0
8.598946625E0	-1.497230768E0	-1.352913857E0	2.409863323E-1	2.032277119E0
8.601032898E0	-1.471879840E0	-1.369712591E0	2.765692472E-1	2.029540193E0
8.603123780E0	-1.434311628E0	-1.384220600E0	3.110831380E-1	2.017446216E0
8.605221080E0	-1.390329242E0	-1.380402684E0	3.443752825E-1	1.989251444E0
8.607294993E0	-1.344056249E0	-1.363298535E0	3.750712574E-1	1.950832782E0
8.609382396E0	-1.292743564E0	-1.343598127E0	4.045455158E-1	1.907904328E0
8.611466197E0	-1.253648162E0	-1.317789078E0	4.326453209E-1	1.869594539E0
